wind_mw,pv_mw,electrolyzer_mw,n_electrolyzer_units,battery_mw,battery_mwh,battery_duration_h,feasible,agsr,infeasibility_reason,total_wind_mwh,total_pv_mwh,total_renewable_mwh,total_grid_sales_mwh,total_electrolyzer_load_mwh,total_curtailment_mwh,battery_throughput_mwh,electrolyzer_cf,total_h2_kg,npc_cny,annualized_cost_cny,lcoe_cny_per_kwh,lcoh_cny_per_kg,score,algorithm,seed,n_evaluations,elapsed_s
152.85152511647559,47.148474883524415,95.0,19,25.0,25.0,1.0,True,0.19888360555511617,,536504.327448887,77632.78852873825,614137.1159776254,122141.80393085067,488534.11740241514,0.0,33192.742978643924,0.5854353817975447,8834531.945411695,2588867399.3576536,171905225.94813475,0.28149992482562686,19.45832863702706,0.28149992482562686,gwo,55,600,1.5900537999987137
142.58506252006688,57.414937479933116,90.0,18,25.0,25.0,1.0,True,0.19972195021861922,,501433.2407895984,94537.13425050635,595970.3750401047,119028.36557553161,473850.7176092024,0.0,29838.581437526977,0.5993861536242694,8569000.921232404,2509312968.3529243,166622675.57864246,0.281039895493707,19.444819426472716,0.281039895493707,gwo,56,600,1.604647300000579
142.69598667554524,57.30401332445476,90.0,18,25.0,25.0,1.0,True,0.19981702691282568,,501558.8069335999,94354.49098312066,595913.2979167205,119073.62348753605,473749.4126172977,0.0,29828.63898051535,0.5992580102930805,8567168.94644225,2509493148.301422,166634639.83558568,0.28108664759464286,19.45037396569438,0.28108664759464286,gwo,57,600,1.5928616000001057
152.8267257717246,47.1732742282754,95.0,19,30.0,30.0,1.0,True,0.19637464149201503,,536476.452985387,77673.62213558261,614150.0751209696,120603.5008241745,489792.44106505404,0.0,35994.92433946871,0.5869432953037269,8857287.163930228,2604593918.2380223,172949493.71641758,0.28333984852704597,19.526237607009573,0.28333984852704597,gwo,58,600,1.584238399998867
152.62357780471422,47.376422195285784,95.0,19,25.0,25.0,1.0,True,0.19864703519897117,,536246.9745757421,78008.11743372152,614255.0920094637,122019.9528835512,488775.6251585686,0.0,33176.520305293314,0.5857247928752859,8838899.312829444,2588497132.5323963,171880639.59725684,0.2814045251411498,19.445932521007038,0.2814045251411498,gwo,59,600,1.5830795000001672
117.90332259733515,82.09667740266485,85.0,17,10.0,10.0,1.0,True,0.1976496970505813,,414867.9188888241,135177.0976995111,550045.0165883352,108716.23089286641,440427.0501232377,0.0,8703.969591349014,0.5898787235123188,7964575.462253981,2359042637.7982206,156644468.45466357,0.2852524539038653,19.66764822519907,0.2852524539038653,gwo,60,600,1.5963678999996773
148.83861739814293,51.16138260185707,95.0,19,20.0,20.0,1.0,True,0.19576663392167357,,520226.23715639464,84240.281497541,604466.5186539356,118334.37567523349,483403.0511175429,0.0,26169.409988739066,0.5792865630303218,8741742.99292511,2566582220.2148986,170425451.91382906,0.28322228986517634,19.495591674538847,0.28322228986517634,gwo,61,600,1.5862938999998732
152.6530505832483,47.3469494167517,95.0,19,25.0,25.0,1.0,True,0.19870011278986607,,536280.3377610426,77959.58873817106,614239.9264992137,122049.54267543281,488730.30154691124,0.0,33182.005892181405,0.5856704792768086,8838079.691679548,2588545006.719001,171883818.52518007,0.28141697888545364,19.448095572955403,0.28141697888545364,gwo,62,600,1.63006089999908
152.75335551925636,47.24664448074364,95.0,19,20.0,40.0,2.0,True,0.19641765992435153,,536393.8829486038,77794.4306518334,614188.3136004372,120637.43131028165,490168.3332156388,0.0,32649.93108012254,0.5873937460641823,8864084.70599347,2617088180.4821267,173779134.1123146,0.28450801253847696,19.60485937085117,0.28450801253847696,gwo,63,600,1.578144599998268
152.76860612844862,47.231393871551376,95.0,19,25.0,25.0,1.0,True,0.1987988304961846,,536411.1265063446,77769.31961014474,614180.4461164894,122098.35440158301,488623.2859215775,0.0,33169.68468154724,0.5855422369877977,8836144.447185887,2588732709.6777754,171896282.3228807,0.2814642072154551,19.45376553657696,0.2814642072154551,gwo,64,600,1.5798605999989377
