iteration,best_score,n_evaluations,wind_mw,pv_mw,electrolyzer_mw,n_electrolyzer_units,battery_mw,battery_mwh,battery_duration_h,feasible,agsr,electrolyzer_cf,lcoe_cny_per_kwh,lcoh_cny_per_kg,a,algorithm,seed
20,0.2815019223515917,400,152.85636733367048,47.14363266632952,95.0,19,25.0,25.0,1.0,True,0.19888768285848807,0.5854300146665442,0.2815019223515917,19.45856614656888,,random,62
21,0.2815019223515917,420,152.85636733367048,47.14363266632952,95.0,19,25.0,25.0,1.0,True,0.19888768285848807,0.5854300146665442,0.2815019223515917,19.45856614656888,,random,62
22,0.2815019223515917,440,152.85636733367048,47.14363266632952,95.0,19,25.0,25.0,1.0,True,0.19888768285848807,0.5854300146665442,0.2815019223515917,19.45856614656888,,random,62
23,0.2815019223515917,460,152.85636733367048,47.14363266632952,95.0,19,25.0,25.0,1.0,True,0.19888768285848807,0.5854300146665442,0.2815019223515917,19.45856614656888,,random,62
24,0.2815019223515917,480,152.85636733367048,47.14363266632952,95.0,19,25.0,25.0,1.0,True,0.19888768285848807,0.5854300146665442,0.2815019223515917,19.45856614656888,,random,62
25,0.2815019223515917,500,152.85636733367048,47.14363266632952,95.0,19,25.0,25.0,1.0,True,0.19888768285848807,0.5854300146665442,0.2815019223515917,19.45856614656888,,random,62
26,0.2815019223515917,520,152.85636733367048,47.14363266632952,95.0,19,25.0,25.0,1.0,True,0.19888768285848807,0.5854300146665442,0.2815019223515917,19.45856614656888,,random,62
27,0.2815019223515917,540,152.85636733367048,47.14363266632952,95.0,19,25.0,25.0,1.0,True,0.19888768285848807,0.5854300146665442,0.2815019223515917,19.45856614656888,,random,62
28,0.2815019223515917,560,152.85636733367048,47.14363266632952,95.0,19,25.0,25.0,1.0,True,0.19888768285848807,0.5854300146665442,0.2815019223515917,19.45856614656888,,random,62
29,0.2815019223515917,580,152.85636733367048,47.14363266632952,95.0,19,25.0,25.0,1.0,True,0.19888768285848807,0.5854300146665442,0.2815019223515917,19.45856614656888,,random,62
30,0.2815019223515917,600,152.85636733367048,47.14363266632952,95.0,19,25.0,25.0,1.0,True,0.19888768285848807,0.5854300146665442,0.2815019223515917,19.45856614656888,,random,62
1,0.31697138910979983,20,66.10694135897461,133.8930586410254,70.0,14,20.0,20.0,1.0,True,0.1888572641439302,0.5844063754701514,0.31697138910979983,21.64071350007707,,random,63
2,0.2930457134683417,40,114.12993580982362,85.87006419017638,90.0,18,0.0,0.0,1.0,True,0.19964002892007413,0.5469500103310221,0.2930457134683417,20.247031866982567,,random,63
3,0.2930457134683417,60,114.12993580982362,85.87006419017638,90.0,18,0.0,0.0,1.0,True,0.19964002892007413,0.5469500103310221,0.2930457134683417,20.247031866982567,,random,63
4,0.2930457134683417,80,114.12993580982362,85.87006419017638,90.0,18,0.0,0.0,1.0,True,0.19964002892007413,0.5469500103310221,0.2930457134683417,20.247031866982567,,random,63
5,0.2922394461339652,100,130.9572344544767,69.04276554552331,85.0,17,40.0,40.0,1.0,True,0.1897970255186967,0.6093525024887074,0.2922394461339652,19.97373278666955,,random,63
6,0.2901710702863245,120,145.87201866939827,54.12798133060173,95.0,19,25.0,25.0,1.0,True,0.1797985082267316,0.5790041805477993,0.2901710702863245,19.58830059437778,,random,63
7,0.28843268030836805,140,143.91252324814832,56.08747675185168,95.0,19,15.0,30.0,2.0,True,0.18733907649867107,0.5770054849126325,0.28843268030836805,19.643903660651194,,random,63
8,0.28843268030836805,160,143.91252324814832,56.08747675185168,95.0,19,15.0,30.0,2.0,True,0.18733907649867107,0.5770054849126325,0.28843268030836805,19.643903660651194,,random,63
9,0.28843268030836805,180,143.91252324814832,56.08747675185168,95.0,19,15.0,30.0,2.0,True,0.18733907649867107,0.5770054849126325,0.28843268030836805,19.643903660651194,,random,63
10,0.28843268030836805,200,143.91252324814832,56.08747675185168,95.0,19,15.0,30.0,2.0,True,0.18733907649867107,0.5770054849126325,0.28843268030836805,19.643903660651194,,random,63
11,0.28843268030836805,220,143.91252324814832,56.08747675185168,95.0,19,15.0,30.0,2.0,True,0.18733907649867107,0.5770054849126325,0.28843268030836805,19.643903660651194,,random,63
12,0.28843268030836805,240,143.91252324814832,56.08747675185168,95.0,19,15.0,30.0,2.0,True,0.18733907649867107,0.5770054849126325,0.28843268030836805,19.643903660651194,,random,63
13,0.28843268030836805,260,143.91252324814832,56.08747675185168,95.0,19,15.0,30.0,2.0,True,0.18733907649867107,0.5770054849126325,0.28843268030836805,19.643903660651194,,random,63
14,0.28843268030836805,280,143.91252324814832,56.08747675185168,95.0,19,15.0,30.0,2.0,True,0.18733907649867107,0.5770054849126325,0.28843268030836805,19.643903660651194,,random,63
15,0.28843268030836805,300,143.91252324814832,56.08747675185168,95.0,19,15.0,30.0,2.0,True,0.18733907649867107,0.5770054849126325,0.28843268030836805,19.643903660651194,,random,63
16,0.28843268030836805,320,143.91252324814832,56.08747675185168,95.0,19,15.0,30.0,2.0,True,0.18733907649867107,0.5770054849126325,0.28843268030836805,19.643903660651194,,random,63
17,0.28843268030836805,340,143.91252324814832,56.08747675185168,95.0,19,15.0,30.0,2.0,True,0.18733907649867107,0.5770054849126325,0.28843268030836805,19.643903660651194,,random,63
18,0.2871611794917622,360,162.93030792580646,37.06969207419354,100.0,20,40.0,40.0,1.0,True,0.19348102391036665,0.5755262185401104,0.2871611794917622,19.722854863794684,,random,63
19,0.2871611794917622,380,162.93030792580646,37.06969207419354,100.0,20,40.0,40.0,1.0,True,0.19348102391036665,0.5755262185401104,0.2871611794917622,19.722854863794684,,random,63
20,0.2871611794917622,400,162.93030792580646,37.06969207419354,100.0,20,40.0,40.0,1.0,True,0.19348102391036665,0.5755262185401104,0.2871611794917622,19.722854863794684,,random,63
21,0.2861460763092366,420,126.26685180969855,73.73314819030145,85.0,17,15.0,15.0,1.0,True,0.196284907440753,0.5961453503274897,0.2861460763092366,19.703043764965877,,random,63
22,0.2861460763092366,440,126.26685180969855,73.73314819030145,85.0,17,15.0,15.0,1.0,True,0.196284907440753,0.5961453503274897,0.2861460763092366,19.703043764965877,,random,63
23,0.2861460763092366,460,126.26685180969855,73.73314819030145,85.0,17,15.0,15.0,1.0,True,0.196284907440753,0.5961453503274897,0.2861460763092366,19.703043764965877,,random,63
24,0.2861460763092366,480,126.26685180969855,73.73314819030145,85.0,17,15.0,15.0,1.0,True,0.196284907440753,0.5961453503274897,0.2861460763092366,19.703043764965877,,random,63
25,0.2861460763092366,500,126.26685180969855,73.73314819030145,85.0,17,15.0,15.0,1.0,True,0.196284907440753,0.5961453503274897,0.2861460763092366,19.703043764965877,,random,63
26,0.2861460763092366,520,126.26685180969855,73.73314819030145,85.0,17,15.0,15.0,1.0,True,0.196284907440753,0.5961453503274897,0.2861460763092366,19.703043764965877,,random,63
27,0.2861460763092366,540,126.26685180969855,73.73314819030145,85.0,17,15.0,15.0,1.0,True,0.196284907440753,0.5961453503274897,0.2861460763092366,19.703043764965877,,random,63
28,0.2861460763092366,560,126.26685180969855,73.73314819030145,85.0,17,15.0,15.0,1.0,True,0.196284907440753,0.5961453503274897,0.2861460763092366,19.703043764965877,,random,63
29,0.2861460763092366,580,126.26685180969855,73.73314819030145,85.0,17,15.0,15.0,1.0,True,0.196284907440753,0.5961453503274897,0.2861460763092366,19.703043764965877,,random,63
30,0.2861460763092366,600,126.26685180969855,73.73314819030145,85.0,17,15.0,15.0,1.0,True,0.196284907440753,0.5961453503274897,0.2861460763092366,19.703043764965877,,random,63
1,0.30221014302182175,20,84.7180273657613,115.2819726342387,75.0,15,10.0,20.0,2.0,True,0.18498828621805022,0.5980261596911297,0.30221014302182175,20.517608676597476,,random,64
2,0.30221014302182175,40,84.7180273657613,115.2819726342387,75.0,15,10.0,20.0,2.0,True,0.18498828621805022,0.5980261596911297,0.30221014302182175,20.517608676597476,,random,64
3,0.2945379945349893,60,146.49494051769184,53.505059482308155,95.0,19,35.0,35.0,1.0,True,0.1762927989118073,0.5800259842286057,0.2945379945349893,19.800690794292958,,random,64
4,0.2940741157254669,80,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
5,0.2940741157254669,100,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
6,0.2940741157254669,120,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
7,0.2940741157254669,140,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
8,0.2940741157254669,160,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
9,0.2940741157254669,180,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
10,0.2940741157254669,200,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
11,0.2940741157254669,220,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
12,0.2940741157254669,240,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
13,0.2940741157254669,260,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
14,0.2940741157254669,280,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
15,0.2940741157254669,300,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
16,0.2940741157254669,320,136.4901225121883,63.50987748781171,90.0,18,20.0,40.0,2.0,True,0.17780206234305054,0.5929059398098766,0.2940741157254669,19.80211026283699,,random,64
17,0.28825864554296265,340,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
18,0.28825864554296265,360,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
19,0.28825864554296265,380,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
20,0.28825864554296265,400,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
21,0.28825864554296265,420,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
22,0.28825864554296265,440,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
23,0.28825864554296265,460,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
24,0.28825864554296265,480,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
25,0.28825864554296265,500,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
26,0.28825864554296265,520,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
27,0.28825864554296265,540,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
28,0.28825864554296265,560,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
29,0.28825864554296265,580,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
30,0.28825864554296265,600,140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,0.5948272081212654,0.28825864554296265,19.693579584645466,,random,64
1,0.29424180604231115,20,122.77754291219931,77.22245708780069,95.0,19,5.0,5.0,1.0,True,0.18315306384189736,0.547100088660592,0.29424180604231115,19.921638269152133,,random,65
2,0.29424180604231115,40,122.77754291219931,77.22245708780069,95.0,19,5.0,5.0,1.0,True,0.18315306384189736,0.547100088660592,0.29424180604231115,19.921638269152133,,random,65
3,0.29114656953672907,60,98.41834649841854,101.58165350158146,80.0,16,5.0,5.0,1.0,True,0.19913708812754266,0.5844144290762014,0.29114656953672907,20.106109085091997,,random,65
4,0.29114656953672907,80,98.41834649841854,101.58165350158146,80.0,16,5.0,5.0,1.0,True,0.19913708812754266,0.5844144290762014,0.29114656953672907,20.106109085091997,,random,65
5,0.29114656953672907,100,98.41834649841854,101.58165350158146,80.0,16,5.0,5.0,1.0,True,0.19913708812754266,0.5844144290762014,0.29114656953672907,20.106109085091997,,random,65
6,0.29114656953672907,120,98.41834649841854,101.58165350158146,80.0,16,5.0,5.0,1.0,True,0.19913708812754266,0.5844144290762014,0.29114656953672907,20.106109085091997,,random,65
7,0.29114656953672907,140,98.41834649841854,101.58165350158146,80.0,16,5.0,5.0,1.0,True,0.19913708812754266,0.5844144290762014,0.29114656953672907,20.106109085091997,,random,65
8,0.29114656953672907,160,98.41834649841854,101.58165350158146,80.0,16,5.0,5.0,1.0,True,0.19913708812754266,0.5844144290762014,0.29114656953672907,20.106109085091997,,random,65
9,0.29114656953672907,180,98.41834649841854,101.58165350158146,80.0,16,5.0,5.0,1.0,True,0.19913708812754266,0.5844144290762014,0.29114656953672907,20.106109085091997,,random,65
10,0.29114656953672907,200,98.41834649841854,101.58165350158146,80.0,16,5.0,5.0,1.0,True,0.19913708812754266,0.5844144290762014,0.29114656953672907,20.106109085091997,,random,65
11,0.29114656953672907,220,98.41834649841854,101.58165350158146,80.0,16,5.0,5.0,1.0,True,0.19913708812754266,0.5844144290762014,0.29114656953672907,20.106109085091997,,random,65
12,0.28446862591676325,240,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
13,0.28446862591676325,260,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
14,0.28446862591676325,280,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
15,0.28446862591676325,300,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
16,0.28446862591676325,320,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
17,0.28446862591676325,340,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
18,0.28446862591676325,360,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
19,0.28446862591676325,380,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
20,0.28446862591676325,400,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
21,0.28446862591676325,420,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
22,0.28446862591676325,440,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
23,0.28446862591676325,460,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
24,0.28446862591676325,480,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
25,0.28446862591676325,500,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
26,0.28446862591676325,520,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
27,0.28446862591676325,540,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
28,0.28446862591676325,560,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
29,0.28446862591676325,580,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
30,0.28446862591676325,600,143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,0.6007714807781664,0.28446862591676325,19.62579413278684,,random,65
1,0.3196429560452231,20,92.00893574611572,107.99106425388428,70.0,14,25.0,100.0,4.0,True,0.1765964047566822,0.6500369604465355,0.3196429560452231,21.508021773366888,,random,66
2,0.29273233441646296,40,161.41085860447194,38.58914139552806,95.0,19,35.0,70.0,2.0,True,0.1996328654827984,0.5887973079535412,0.29273233441646296,20.26414900321404,,random,66
3,0.29273233441646296,60,161.41085860447194,38.58914139552806,95.0,19,35.0,70.0,2.0,True,0.1996328654827984,0.5887973079535412,0.29273233441646296,20.26414900321404,,random,66
4,0.29273233441646296,80,161.41085860447194,38.58914139552806,95.0,19,35.0,70.0,2.0,True,0.1996328654827984,0.5887973079535412,0.29273233441646296,20.26414900321404,,random,66
5,0.29273233441646296,100,161.41085860447194,38.58914139552806,95.0,19,35.0,70.0,2.0,True,0.1996328654827984,0.5887973079535412,0.29273233441646296,20.26414900321404,,random,66
6,0.29273233441646296,120,161.41085860447194,38.58914139552806,95.0,19,35.0,70.0,2.0,True,0.1996328654827984,0.5887973079535412,0.29273233441646296,20.26414900321404,,random,66
7,0.29273233441646296,140,161.41085860447194,38.58914139552806,95.0,19,35.0,70.0,2.0,True,0.1996328654827984,0.5887973079535412,0.29273233441646296,20.26414900321404,,random,66
8,0.29273233441646296,160,161.41085860447194,38.58914139552806,95.0,19,35.0,70.0,2.0,True,0.1996328654827984,0.5887973079535412,0.29273233441646296,20.26414900321404,,random,66
9,0.29273233441646296,180,161.41085860447194,38.58914139552806,95.0,19,35.0,70.0,2.0,True,0.1996328654827984,0.5887973079535412,0.29273233441646296,20.26414900321404,,random,66
10,0.29273233441646296,200,161.41085860447194,38.58914139552806,95.0,19,35.0,70.0,2.0,True,0.1996328654827984,0.5887973079535412,0.29273233441646296,20.26414900321404,,random,66
11,0.29273233441646296,220,161.41085860447194,38.58914139552806,95.0,19,35.0,70.0,2.0,True,0.1996328654827984,0.5887973079535412,0.29273233441646296,20.26414900321404,,random,66
12,0.29273233441646296,240,161.41085860447194,38.58914139552806,95.0,19,35.0,70.0,2.0,True,0.1996328654827984,0.5887973079535412,0.29273233441646296,20.26414900321404,,random,66
13,0.29273233441646296,260,161.41085860447194,38.58914139552806,95.0,19,35.0,70.0,2.0,True,0.1996328654827984,0.5887973079535412,0.29273233441646296,20.26414900321404,,random,66
14,0.289254449498053,280,115.15461839138392,84.84538160861608,80.0,16,15.0,30.0,2.0,True,0.1917026251442107,0.6174265319640667,0.289254449498053,19.80824125050634,,random,66
15,0.289254449498053,300,115.15461839138392,84.84538160861608,80.0,16,15.0,30.0,2.0,True,0.1917026251442107,0.6174265319640667,0.289254449498053,19.80824125050634,,random,66
16,0.28500641091680484,320,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
17,0.28500641091680484,340,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
18,0.28500641091680484,360,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
19,0.28500641091680484,380,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
20,0.28500641091680484,400,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
21,0.28500641091680484,420,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
22,0.28500641091680484,440,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
23,0.28500641091680484,460,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
24,0.28500641091680484,480,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
25,0.28500641091680484,500,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
26,0.28500641091680484,520,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
27,0.28500641091680484,540,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
28,0.28500641091680484,560,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
29,0.28500641091680484,580,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
30,0.28500641091680484,600,129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,0.6065775450994965,0.28500641091680484,19.674471980658367,,random,66
1,0.30556029592399486,20,82.86629998045048,117.13370001954952,80.0,16,5.0,10.0,2.0,True,0.17993090029516864,0.5665733229904395,0.30556029592399486,20.608046838419376,,random,67
2,0.29109893709850965,40,169.25092305057808,30.74907694942192,100.0,20,35.0,70.0,2.0,True,0.19848299329378621,0.5789806851899714,0.29109893709850965,20.12326431821091,,random,67
3,0.29109893709850965,60,169.25092305057808,30.74907694942192,100.0,20,35.0,70.0,2.0,True,0.19848299329378621,0.5789806851899714,0.29109893709850965,20.12326431821091,,random,67
4,0.29109893709850965,80,169.25092305057808,30.74907694942192,100.0,20,35.0,70.0,2.0,True,0.19848299329378621,0.5789806851899714,0.29109893709850965,20.12326431821091,,random,67
5,0.29109893709850965,100,169.25092305057808,30.74907694942192,100.0,20,35.0,70.0,2.0,True,0.19848299329378621,0.5789806851899714,0.29109893709850965,20.12326431821091,,random,67
6,0.29109893709850965,120,169.25092305057808,30.74907694942192,100.0,20,35.0,70.0,2.0,True,0.19848299329378621,0.5789806851899714,0.29109893709850965,20.12326431821091,,random,67
7,0.29109893709850965,140,169.25092305057808,30.74907694942192,100.0,20,35.0,70.0,2.0,True,0.19848299329378621,0.5789806851899714,0.29109893709850965,20.12326431821091,,random,67
8,0.2892810087692519,160,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
9,0.2892810087692519,180,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
10,0.2892810087692519,200,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
11,0.2892810087692519,220,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
12,0.2892810087692519,240,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
13,0.2892810087692519,260,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
14,0.2892810087692519,280,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
15,0.2892810087692519,300,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
16,0.2892810087692519,320,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
17,0.2892810087692519,340,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
18,0.2892810087692519,360,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
19,0.2892810087692519,380,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
20,0.2892810087692519,400,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
21,0.2892810087692519,420,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
22,0.2892810087692519,440,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
23,0.2892810087692519,460,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
24,0.2892810087692519,480,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
25,0.2892810087692519,500,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
